,date,jockey,appear_cum,win_cum,top2_cum,top3_cum,win_rate,top2_rate,top3_rate
928,2016-03-02,C Schofield,195,12,29,42,0.06153846153846154,0.14871794871794872,0.2153846153846154
929,2016-03-02,C Y Ho,322,15,31,51,0.046583850931677016,0.09627329192546584,0.15838509316770186
930,2016-03-02,D Whyte,299,21,57,77,0.07023411371237458,0.19063545150501673,0.25752508361204013
931,2016-03-02,E da Silva,0,0,0,0,0.0,0.0,0.0
932,2016-03-02,G Lerena,6,2,2,5,0.3333333333333333,0.3333333333333333,0.8333333333333334
933,2016-03-02,H N Wong,237,11,25,37,0.046413502109704644,0.10548523206751055,0.15611814345991562
934,2016-03-02,H W Lai,238,11,23,31,0.046218487394957986,0.09663865546218488,0.13025210084033614
935,2016-03-02,J Moreira,319,90,132,189,0.28213166144200624,0.41379310344827586,0.5924764890282131
936,2016-03-02,K C Leung,300,16,33,64,0.05333333333333334,0.11,0.21333333333333335
937,2016-03-02,K C Ng,152,4,8,18,0.02631578947368421,0.05263157894736842,0.11842105263157894
938,2016-03-02,K Teetan,278,29,56,76,0.10431654676258993,0.2014388489208633,0.2733812949640288
939,2016-03-02,M Chadwick,120,3,16,23,0.025,0.13333333333333333,0.19166666666666668
940,2016-03-02,M L Yeung,318,22,38,63,0.06918238993710692,0.11949685534591195,0.19811320754716982
941,2016-03-02,N Callan,296,27,57,90,0.09121621621621621,0.19256756756756757,0.30405405405405406
942,2016-03-02,N Rawiller,225,12,36,62,0.05333333333333334,0.16,0.27555555555555555
943,2016-03-02,T H So,161,3,9,23,0.018633540372670808,0.055900621118012424,0.14285714285714285
944,2016-03-02,Y T Cheng,242,12,20,40,0.049586776859504134,0.08264462809917356,0.1652892561983471
945,2016-03-02,Z Purton,280,43,82,101,0.15357142857142858,0.29285714285714287,0.3607142857142857
946,2016-03-06,B Prebble,290,36,67,93,0.12413793103448276,0.23103448275862068,0.32068965517241377
947,2016-03-06,C F Wong,0,0,0,0,0.0,0.0,0.0
948,2016-03-06,C K Tong,171,1,3,5,0.005847953216374269,0.017543859649122806,0.029239766081871343
949,2016-03-06,C Schofield,201,12,29,42,0.05970149253731343,0.14427860696517414,0.208955223880597
950,2016-03-06,C Y Ho,328,15,31,51,0.04573170731707317,0.09451219512195122,0.15548780487804878
951,2016-03-06,D Chong,0,0,0,0,0.0,0.0,0.0
952,2016-03-06,D Whyte,301,21,57,77,0.06976744186046512,0.1893687707641196,0.2558139534883721
953,2016-03-06,E da Silva,3,0,0,1,0.0,0.0,0.3333333333333333
954,2016-03-06,G Lerena,10,2,2,6,0.2,0.2,0.6
955,2016-03-06,G Mosse,261,25,50,74,0.09578544061302682,0.19157088122605365,0.2835249042145594
956,2016-03-06,H N Wong,242,12,26,38,0.049586776859504134,0.10743801652892562,0.15702479338842976
957,2016-03-06,H W Lai,241,11,23,32,0.04564315352697095,0.0954356846473029,0.13278008298755187
958,2016-03-06,J Moreira,327,92,136,193,0.28134556574923547,0.41590214067278286,0.5902140672782875
959,2016-03-06,K C Leung,303,16,33,64,0.052805280528052806,0.10891089108910891,0.21122112211221122
960,2016-03-06,K C Ng,156,4,8,18,0.02564102564102564,0.05128205128205128,0.11538461538461539
961,2016-03-06,K K Chiong,49,2,9,13,0.04081632653061224,0.1836734693877551,0.2653061224489796
962,2016-03-06,K Teetan,285,29,57,78,0.10175438596491228,0.2,0.2736842105263158
963,2016-03-06,L Corrales,0,0,1,1,0.0,0.0,0.0
964,2016-03-06,L Salles,0,1,1,1,0.0,0.0,0.0
965,2016-03-06,M Chadwick,125,3,17,24,0.024,0.136,0.192
966,2016-03-06,M L Yeung,321,23,40,65,0.07165109034267912,0.12461059190031153,0.20249221183800623
967,2016-03-06,N Callan,304,27,57,90,0.08881578947368421,0.1875,0.29605263157894735
968,2016-03-06,N Rawiller,230,13,37,65,0.05652173913043478,0.1608695652173913,0.2826086956521739
969,2016-03-06,T H So,163,3,9,24,0.018404907975460124,0.05521472392638037,0.147239263803681
970,2016-03-06,W L Ho,0,0,0,0,0.0,0.0,0.0
971,2016-03-06,Y T Cheng,244,12,22,42,0.04918032786885246,0.09016393442622951,0.1721311475409836
972,2016-03-06,Z Purton,287,47,87,108,0.16376306620209058,0.30313588850174217,0.37630662020905925
973,2016-03-09,B Prebble,295,38,69,95,0.1288135593220339,0.23389830508474577,0.3220338983050847
974,2016-03-09,C K Tong,175,1,3,5,0.005714285714285714,0.017142857142857144,0.02857142857142857
975,2016-03-09,C Schofield,205,12,29,43,0.05853658536585366,0.14146341463414633,0.2097560975609756
976,2016-03-09,C Y Ho,331,15,31,52,0.045317220543806644,0.09365558912386707,0.15709969788519637
977,2016-03-09,D Whyte,307,21,59,79,0.06840390879478828,0.19218241042345277,0.25732899022801303
978,2016-03-09,E da Silva,8,0,0,1,0.0,0.0,0.125
979,2016-03-09,G Lerena,16,2,2,6,0.125,0.125,0.375
980,2016-03-09,H N Wong,245,13,27,39,0.053061224489795916,0.11020408163265306,0.15918367346938775
981,2016-03-09,H W Lai,247,11,23,32,0.044534412955465584,0.0931174089068826,0.12955465587044535
982,2016-03-09,J Moreira,335,92,136,196,0.2746268656716418,0.4059701492537313,0.5850746268656717
983,2016-03-09,K C Leung,309,17,34,65,0.05501618122977346,0.11003236245954692,0.21035598705501618
984,2016-03-09,K C Ng,160,4,8,20,0.025,0.05,0.125
985,2016-03-09,K K Chiong,56,2,9,13,0.03571428571428571,0.16071428571428573,0.23214285714285715
986,2016-03-09,K Teetan,294,29,58,79,0.09863945578231292,0.19727891156462585,0.2687074829931973
987,2016-03-09,M Chadwick,131,3,18,25,0.022900763358778626,0.13740458015267176,0.19083969465648856
988,2016-03-09,M L Yeung,330,23,41,66,0.0696969696969697,0.12424242424242424,0.2
989,2016-03-09,N Callan,310,30,60,93,0.0967741935483871,0.1935483870967742,0.3
990,2016-03-09,N Rawiller,235,13,38,67,0.05531914893617021,0.16170212765957448,0.2851063829787234
991,2016-03-09,T H So,166,4,10,25,0.024096385542168676,0.060240963855421686,0.15060240963855423
992,2016-03-09,Y T Cheng,249,12,22,42,0.04819277108433735,0.08835341365461848,0.1686746987951807
993,2016-03-09,Z Purton,298,47,89,110,0.15771812080536912,0.2986577181208054,0.3691275167785235
994,2016-03-13,B Prebble,300,38,70,96,0.12666666666666668,0.23333333333333334,0.32
995,2016-03-13,C K Tong,176,1,4,6,0.005681818181818182,0.022727272727272728,0.03409090909090909
996,2016-03-13,C Schofield,212,12,31,47,0.05660377358490566,0.14622641509433962,0.22169811320754718
997,2016-03-13,C Y Ho,335,15,31,52,0.04477611940298507,0.09253731343283582,0.15522388059701492
998,2016-03-13,D Whyte,312,22,61,81,0.07051282051282051,0.1955128205128205,0.25961538461538464
999,2016-03-13,E da Silva,10,0,0,1,0.0,0.0,0.1
1000,2016-03-13,G Lerena,18,2,2,6,0.1111111111111111,0.1111111111111111,0.3333333333333333
1001,2016-03-13,H N Wong,248,13,27,39,0.05241935483870968,0.10887096774193548,0.15725806451612903
1002,2016-03-13,H W Lai,249,11,23,33,0.04417670682730924,0.09236947791164658,0.13253012048192772
1003,2016-03-13,J Moreira,343,95,141,201,0.27696793002915454,0.4110787172011662,0.5860058309037901
1004,2016-03-13,K C Leung,317,17,34,65,0.05362776025236593,0.10725552050473186,0.20504731861198738
1005,2016-03-13,K C Ng,166,4,8,20,0.024096385542168676,0.04819277108433735,0.12048192771084337
1006,2016-03-13,K K Chiong,58,3,10,15,0.05172413793103448,0.1724137931034483,0.25862068965517243
1007,2016-03-13,K Teetan,301,30,59,83,0.09966777408637874,0.19601328903654486,0.2757475083056478
1008,2016-03-13,M Chadwick,135,3,18,25,0.022222222222222223,0.13333333333333333,0.18518518518518517
1009,2016-03-13,M L Yeung,336,23,41,66,0.06845238095238096,0.12202380952380952,0.19642857142857142
1010,2016-03-13,N Callan,317,31,61,94,0.09779179810725552,0.19242902208201892,0.29652996845425866
1011,2016-03-13,N Rawiller,239,15,40,71,0.06276150627615062,0.16736401673640167,0.29707112970711297
1012,2016-03-13,T H So,170,4,10,25,0.023529411764705882,0.058823529411764705,0.14705882352941177
1013,2016-03-13,Y T Cheng,251,12,22,42,0.04780876494023904,0.08764940239043825,0.16733067729083664
1014,2016-03-13,Z Purton,305,48,93,115,0.15737704918032788,0.30491803278688523,0.3770491803278688
1015,2016-03-16,B Prebble,305,39,72,99,0.12786885245901639,0.2360655737704918,0.32459016393442625
1016,2016-03-16,C K Tong,180,1,4,6,0.005555555555555556,0.022222222222222223,0.03333333333333333
1017,2016-03-16,C Schofield,220,12,31,47,0.05454545454545454,0.1409090909090909,0.21363636363636362
1018,2016-03-16,C Y Ho,341,15,32,53,0.04398826979472141,0.093841642228739,0.15542521994134897
1019,2016-03-16,D Whyte,317,22,61,81,0.0694006309148265,0.19242902208201892,0.2555205047318612
1020,2016-03-16,E da Silva,12,1,2,4,0.08333333333333333,0.16666666666666666,0.3333333333333333
1021,2016-03-16,G Lerena,23,2,2,6,0.08695652173913043,0.08695652173913043,0.2608695652173913
1022,2016-03-16,H N Wong,254,13,27,39,0.051181102362204724,0.1062992125984252,0.15354330708661418
1023,2016-03-16,H W Lai,253,11,24,34,0.043478260869565216,0.09486166007905138,0.13438735177865613
1024,2016-03-16,J Moreira,352,97,144,205,0.2755681818181818,0.4090909090909091,0.5823863636363636
1025,2016-03-16,K C Leung,324,17,35,67,0.05246913580246913,0.10802469135802469,0.20679012345679013
1026,2016-03-16,K K Chiong,64,4,11,17,0.0625,0.171875,0.265625
1027,2016-03-16,K Teetan,310,30,59,84,0.0967741935483871,0.19032258064516128,0.2709677419354839
1028,2016-03-16,M Chadwick,142,3,19,26,0.02112676056338028,0.13380281690140844,0.18309859154929578
1029,2016-03-16,M L Yeung,343,26,44,70,0.07580174927113703,0.1282798833819242,0.20408163265306123
1030,2016-03-16,N Callan,326,31,62,95,0.0950920245398773,0.1901840490797546,0.29141104294478526
1031,2016-03-16,T H So,177,4,10,25,0.022598870056497175,0.05649717514124294,0.14124293785310735
1032,2016-03-16,Y T Cheng,255,12,22,42,0.047058823529411764,0.08627450980392157,0.16470588235294117
1033,2016-03-16,Z Purton,313,48,93,116,0.15335463258785942,0.2971246006389776,0.3706070287539936
1034,2016-03-20,B Prebble,310,40,73,101,0.12903225806451613,0.23548387096774193,0.3258064516129032
1035,2016-03-20,B Shinn,0,0,0,0,0.0,0.0,0.0
1036,2016-03-20,C K Tong,182,1,4,6,0.005494505494505495,0.02197802197802198,0.03296703296703297
1037,2016-03-20,C Schofield,224,13,32,48,0.05803571428571429,0.14285714285714285,0.21428571428571427
1038,2016-03-20,C Y Ho,343,16,34,55,0.04664723032069971,0.09912536443148688,0.16034985422740525
1039,2016-03-20,D Whyte,321,22,62,83,0.06853582554517133,0.19314641744548286,0.2585669781931464
1040,2016-03-20,E da Silva,17,1,2,4,0.058823529411764705,0.11764705882352941,0.23529411764705882
1041,2016-03-20,G Lerena,27,2,2,6,0.07407407407407407,0.07407407407407407,0.2222222222222222
1042,2016-03-20,G Mosse,267,25,51,75,0.09363295880149813,0.19101123595505617,0.2808988764044944
1043,2016-03-20,H Bowman,20,3,4,6,0.15,0.2,0.3
1044,2016-03-20,H N Wong,257,13,28,40,0.05058365758754864,0.10894941634241245,0.1556420233463035
1045,2016-03-20,H W Lai,259,11,24,34,0.04247104247104247,0.09266409266409266,0.13127413127413126
1046,2016-03-20,J Moreira,358,97,145,209,0.2709497206703911,0.40502793296089384,0.5837988826815642
1047,2016-03-20,K C Leung,330,17,35,67,0.051515151515151514,0.10606060606060606,0.20303030303030303
1048,2016-03-20,K K Chiong,68,4,11,18,0.058823529411764705,0.16176470588235295,0.2647058823529412
1049,2016-03-20,K Teetan,318,30,59,84,0.09433962264150944,0.18553459119496854,0.2641509433962264
1050,2016-03-20,M Chadwick,148,3,19,26,0.02027027027027027,0.12837837837837837,0.17567567567567569
1051,2016-03-20,M L Yeung,350,27,45,71,0.07714285714285714,0.12857142857142856,0.20285714285714285
1052,2016-03-20,N Callan,333,31,62,95,0.09309309309309309,0.18618618618618618,0.2852852852852853
1053,2016-03-20,R Moore,78,13,26,34,0.16666666666666666,0.3333333333333333,0.4358974358974359
1054,2016-03-20,S de Sousa,87,13,19,23,0.14942528735632185,0.21839080459770116,0.26436781609195403
1055,2016-03-20,T Angland,0,2,2,3,0.0,0.0,0.0
1056,2016-03-20,T Berry,3,0,2,2,0.0,0.6666666666666666,0.6666666666666666
1057,2016-03-20,T H So,182,4,10,25,0.02197802197802198,0.054945054945054944,0.13736263736263737
1058,2016-03-20,Y T Cheng,259,12,23,43,0.04633204633204633,0.0888030888030888,0.16602316602316602
1059,2016-03-20,Z Purton,321,48,95,120,0.14953271028037382,0.29595015576323985,0.37383177570093457
1060,2016-03-23,B Prebble,317,40,73,102,0.12618296529968454,0.2302839116719243,0.3217665615141956
1061,2016-03-23,C K Tong,186,1,4,6,0.005376344086021506,0.021505376344086023,0.03225806451612903
1062,2016-03-23,C Schofield,229,13,33,49,0.056768558951965066,0.14410480349344978,0.21397379912663755
1063,2016-03-23,C Y Ho,347,16,35,56,0.04610951008645533,0.10086455331412104,0.16138328530259366
1064,2016-03-23,D Whyte,327,22,64,85,0.0672782874617737,0.19571865443425077,0.2599388379204893
1065,2016-03-23,E da Silva,18,1,2,4,0.05555555555555555,0.1111111111111111,0.2222222222222222
1066,2016-03-23,G Lerena,30,2,2,7,0.06666666666666667,0.06666666666666667,0.23333333333333334
1067,2016-03-23,G Mosse,272,25,51,75,0.09191176470588236,0.1875,0.2757352941176471
1068,2016-03-23,H N Wong,261,13,28,40,0.04980842911877394,0.10727969348659004,0.1532567049808429
1069,2016-03-23,H W Lai,264,11,25,35,0.041666666666666664,0.0946969696969697,0.13257575757575757
1070,2016-03-23,J Moreira,367,99,147,213,0.26975476839237056,0.40054495912806537,0.5803814713896458
1071,2016-03-23,K C Leung,332,17,35,69,0.05120481927710843,0.10542168674698796,0.20783132530120482
1072,2016-03-23,K K Chiong,76,6,13,21,0.07894736842105263,0.17105263157894737,0.27631578947368424
1073,2016-03-23,K Teetan,323,32,62,87,0.09907120743034056,0.19195046439628483,0.2693498452012384
1074,2016-03-23,M Chadwick,153,5,21,28,0.032679738562091505,0.13725490196078433,0.1830065359477124
1075,2016-03-23,M L Yeung,356,27,45,71,0.07584269662921349,0.12640449438202248,0.199438202247191
1076,2016-03-23,N Callan,338,31,63,96,0.09171597633136094,0.1863905325443787,0.28402366863905326
1077,2016-03-23,T H So,185,4,10,25,0.021621621621621623,0.05405405405405406,0.13513513513513514
1078,2016-03-23,Y T Cheng,261,12,23,43,0.04597701149425287,0.08812260536398467,0.16475095785440613
1079,2016-03-23,Z Purton,328,48,96,122,0.14634146341463414,0.2926829268292683,0.3719512195121951
1080,2016-03-28,B Prebble,321,40,75,104,0.12461059190031153,0.2336448598130841,0.32398753894080995
1081,2016-03-28,C K Tong,187,1,4,6,0.0053475935828877,0.0213903743315508,0.03208556149732621
1082,2016-03-28,C Schofield,233,14,35,52,0.060085836909871244,0.15021459227467812,0.22317596566523606
1083,2016-03-28,C Y Ho,352,16,35,56,0.045454545454545456,0.09943181818181818,0.1590909090909091
1084,2016-03-28,D Whyte,333,22,65,88,0.06606606606606606,0.19519519519519518,0.26426426426426425
1085,2016-03-28,E da Silva,21,1,2,4,0.047619047619047616,0.09523809523809523,0.19047619047619047
1086,2016-03-28,G Lerena,34,2,2,7,0.058823529411764705,0.058823529411764705,0.20588235294117646
1087,2016-03-28,G Mosse,277,26,52,76,0.09386281588447654,0.18772563176895307,0.2743682310469314
1088,2016-03-28,H N Wong,264,13,29,41,0.04924242424242424,0.10984848484848485,0.1553030303030303
1089,2016-03-28,H W Lai,270,11,26,36,0.040740740740740744,0.0962962962962963,0.13333333333333333
1090,2016-03-28,J Moreira,374,103,151,219,0.27540106951871657,0.4037433155080214,0.5855614973262032
1091,2016-03-28,K C Ng,168,4,8,20,0.023809523809523808,0.047619047619047616,0.11904761904761904
1092,2016-03-28,K K Chiong,84,7,14,24,0.08333333333333333,0.16666666666666666,0.2857142857142857
1093,2016-03-28,K Teetan,328,32,64,91,0.0975609756097561,0.1951219512195122,0.2774390243902439
1094,2016-03-28,M Chadwick,157,5,22,29,0.03184713375796178,0.14012738853503184,0.18471337579617833
1095,2016-03-28,M L Yeung,361,27,46,73,0.07479224376731301,0.12742382271468145,0.20221606648199447
1096,2016-03-28,N Callan,345,31,63,96,0.08985507246376812,0.1826086956521739,0.2782608695652174
1097,2016-03-28,N Rawiller,245,16,42,74,0.0653061224489796,0.17142857142857143,0.3020408163265306
1098,2016-03-28,T H So,189,5,11,26,0.026455026455026454,0.0582010582010582,0.13756613756613756
1099,2016-03-28,Y T Cheng,264,12,23,43,0.045454545454545456,0.08712121212121213,0.16287878787878787
1100,2016-03-28,Z Purton,333,50,98,124,0.15015015015015015,0.29429429429429427,0.37237237237237236
1101,2016-03-31,B Prebble,332,40,75,104,0.12048192771084337,0.22590361445783133,0.3132530120481928
1102,2016-03-31,C K Tong,190,1,4,6,0.005263157894736842,0.021052631578947368,0.031578947368421054
1103,2016-03-31,C Schofield,243,14,35,53,0.05761316872427984,0.1440329218106996,0.21810699588477367
1104,2016-03-31,C Y Ho,360,16,35,57,0.044444444444444446,0.09722222222222222,0.15833333333333333
1105,2016-03-31,D Whyte,341,23,67,90,0.06744868035190615,0.19648093841642228,0.26392961876832843
1106,2016-03-31,E da Silva,26,1,2,4,0.038461538461538464,0.07692307692307693,0.15384615384615385
1107,2016-03-31,G Lerena,38,2,3,8,0.05263157894736842,0.07894736842105263,0.21052631578947367
1108,2016-03-31,G Mosse,283,26,52,76,0.09187279151943463,0.18374558303886926,0.26855123674911663
1109,2016-03-31,H N Wong,271,13,29,41,0.04797047970479705,0.1070110701107011,0.15129151291512916
1110,2016-03-31,H W Lai,278,11,26,36,0.039568345323741004,0.09352517985611511,0.12949640287769784
1111,2016-03-31,J Moreira,385,107,156,224,0.2779220779220779,0.4051948051948052,0.5818181818181818
1112,2016-03-31,K C Ng,170,4,8,20,0.023529411764705882,0.047058823529411764,0.11764705882352941
1113,2016-03-31,K K Chiong,93,7,15,25,0.07526881720430108,0.16129032258064516,0.26881720430107525
1114,2016-03-31,K Teetan,338,32,64,93,0.09467455621301775,0.1893491124260355,0.27514792899408286
1115,2016-03-31,M Chadwick,164,5,24,31,0.03048780487804878,0.14634146341463414,0.18902439024390244
1116,2016-03-31,N Callan,354,31,64,98,0.08757062146892655,0.1807909604519774,0.2768361581920904
1117,2016-03-31,N Rawiller,252,16,42,74,0.06349206349206349,0.16666666666666666,0.29365079365079366
1118,2016-03-31,T H So,193,6,12,27,0.031088082901554404,0.06217616580310881,0.13989637305699482
1119,2016-03-31,Y T Cheng,271,12,23,44,0.04428044280442804,0.08487084870848709,0.16236162361623616
1120,2016-03-31,Z Purton,339,52,101,129,0.15339233038348082,0.29793510324483774,0.3805309734513274
1121,2016-04-03,B Prebble,334,41,77,106,0.12275449101796407,0.23053892215568864,0.31736526946107785
1122,2016-04-03,C K Tong,191,1,4,6,0.005235602094240838,0.020942408376963352,0.031413612565445025
1123,2016-04-03,C Schofield,248,14,38,56,0.056451612903225805,0.1532258064516129,0.22580645161290322
1124,2016-04-03,C Y Ho,364,17,37,59,0.046703296703296704,0.10164835164835165,0.1620879120879121
1125,2016-04-03,D Whyte,344,23,67,91,0.06686046511627906,0.19476744186046513,0.26453488372093026
1126,2016-04-03,G Mosse,288,28,54,79,0.09722222222222222,0.1875,0.2743055555555556
1127,2016-04-03,H N Wong,274,13,29,42,0.04744525547445255,0.10583941605839416,0.15328467153284672
1128,2016-04-03,J Moreira,393,107,158,229,0.272264631043257,0.4020356234096692,0.5826972010178118
1129,2016-04-03,K C Leung,337,17,35,69,0.050445103857566766,0.10385756676557864,0.20474777448071216
1130,2016-04-03,K C Ng,174,4,8,20,0.022988505747126436,0.04597701149425287,0.11494252873563218
